time,signal,exog1,exog2
465,0.39391285667428166,-0.2565826358841789,1.5707843408375475
466,0.5318583793218941,-0.3679418557407474,1.6463679952100505
467,0.7824668006516627,-0.13911748598620993,1.6037388502936054
468,0.9462412070351537,-0.15649262487929705,1.625088730189095
469,0.9813003810192495,-0.006824724154823353,1.7556099658104638
470,0.9632311122686419,0.00946082809209578,1.6051108517223591
471,0.7935025170484047,0.08512147747196074,1.7556387830016145
472,0.8008835590085296,0.2745866693847874,1.5657924283278564
473,1.040034441716916,0.26510835656483844,1.8763938702936602
474,1.0080363156690155,0.3321067350510495,1.7907329806793766
475,0.9401516398326794,0.25118382713926096,1.6719216997762
476,0.8170875900750693,0.22482641449967197,1.4843245184902791
477,0.7816860937277909,0.2757662504086176,1.7552391940357701
478,0.8464052902261615,0.5482735530992529,1.6301647632721037
479,0.7959172099380475,0.12885895415299825,1.8241334948179044
480,0.9312205597537719,0.35534995299604777,1.9779942174685492
481,0.9394332577731344,0.4612873931556281,1.8382103689086524
482,0.9905589173732032,0.6202896657269447,1.8122553159952626
483,0.7486025619609431,0.31145375165908423,1.8887516319235176
484,0.9170989666940316,0.9405768685439378,1.8954841350425073
485,0.8830635165343758,0.8840542177732534,1.590623321815781
486,1.0406543037577423,1.1304468450765648,1.915475266886879
487,0.940438188872196,1.0271234259565736,1.9728203822942145
488,0.7071837065359907,1.0535245038277286,1.8785126479595124
489,0.8513900146502803,1.2637514253351587,2.037723787329586
490,0.7351530586424389,0.8635740261643252,1.915049898117714
491,0.4446903856169539,0.7425495145772929,2.0318908968367606
492,0.5244832832277477,0.9477642678902285,2.2215052307340684
493,0.5500943737657766,0.8690530988588214,1.9454443284681544
494,0.5819617070500103,0.960048313434,1.7316271996736743
495,0.19501356960628397,0.8423790115685537,1.9313534532074903
496,0.35781149647882815,1.0819882057350028,1.7710855017040552
497,0.39322999693114674,1.066219349398228,2.0573723455470327
498,0.5437980761637387,0.9733041238070178,2.146358694701159
499,0.30500738858843074,1.0078081923899485,2.077334168136407
500,0.28437003219335477,0.919221967559386,2.036235264708133
501,0.2948381145513287,1.0286146531309113,1.9237533032791372
502,0.22673892600021578,0.8974669839561409,2.1929439740013024
503,0.11617205656933519,0.8144744413572653,2.0963559125226996
504,0.10882877732633127,0.9572039250178485,2.041570932308551
505,0.11717518781334976,0.9667312435763687,2.0328650281218783
506,0.0345706745589241,0.9346131697361185,2.021900383586403
507,0.08711681914327357,0.538579942806822,2.0623715988854427
508,-0.051192017431150594,0.5570273744484459,1.9334856103268607
509,0.016482761499372084,0.329212424258428,2.188474711914925
510,-0.13222918658467755,0.4932979333894829,2.021468217392465
511,-0.07927574207250354,0.5337964981251188,2.0723222481670978
512,-0.05974414484601673,0.391658752421697,1.9448044923771044
513,0.022451464180076666,0.6395789990139075,2.0377316526267912
514,0.03117366398016405,0.2258925395968509,1.7142358184176647
515,-0.07573263736052707,0.059036382332258414,1.848554927568291
516,-0.08982002242440829,0.24214422604859132,1.9730904597774852
517,-0.08560880698852687,0.1132176631418264,1.8116820033623233
518,0.0847590667902769,0.10662988765126304,2.256041996387296
519,-0.05714474574230463,0.0031001549009769327,1.7554965432010676
520,-0.11566476030009192,-0.07236602671038023,1.9889548713345089
521,-0.23961587158218128,-0.4932546213106127,2.1373529157473596
522,0.057517758977140954,-0.3490287020813764,1.9870675569418894
523,-0.006673082277702469,-0.3927953772755677,1.8821854840132075
524,-0.1362232851354801,-0.41922462535802435,1.8427093264023722
525,-0.08064385547813419,-0.4954414152652922,1.978773025048742
526,0.00897516101165953,-0.4255102207077422,1.790435673228658
527,0.24606873025022102,-0.4543854573176077,1.860094094900716
528,0.18231942559020026,-0.7689295882269381,1.9448277903266202
529,0.2224204762097977,-0.5481663523999453,1.811886352773108
530,0.10942369881992206,-0.6124322640738783,1.8457866713519335
531,0.208252384259621,-0.6764311657391838,1.7847642210082315
532,0.08580562731020278,-1.0016643937962841,1.6903734602828455
533,0.21163664273865257,-0.7620711402776947,1.9344776334044742
534,0.27634462466660975,-0.8512680957625155,1.9435243380325438
535,0.372941674868305,-0.7511872648585052,1.7224865089337187
536,0.5018020979116492,-0.6553499010684345,1.7123239445120384
537,0.4081194500683268,-0.7083766634458213,1.7061276442308386
538,0.329602292675368,-0.9490681516569757,1.7750060381419537
539,0.39862194876004264,-0.981332325500906,1.584191245996967
540,0.5330311426164848,-0.8969866108417158,1.6642976266435812
541,0.6164045234609509,-1.1653563044577462,1.6881973293650658
542,0.4918051103174981,-1.2175898820231577,1.7150497474098112
543,0.31484408968836836,-1.0683113562573978,1.28532042833885
544,0.4774534103778103,-0.80735939860988,1.6481123776013706
545,0.47794679003001145,-1.0287266021400643,1.6215688966733686
546,0.5066218953071605,-0.7379330886023456,1.681051690336066
547,0.560010181465598,-1.3615201862700952,1.476737074344054
548,0.5574815176780515,-1.1571763407858024,1.4571721598183773
549,0.5060797727148872,-0.9093574540052163,1.6428977278223111
550,0.522579791350167,-0.7253260667827575,1.2899877663593884
551,0.5482195923151676,-0.832935428647088,1.6517922729217944
552,0.5858481649559351,-0.7971224252246494,1.741522213056386
553,0.5178835986439784,-0.7578405780396326,1.4704157715764266
554,0.3007016123339485,-0.9575330519958749,1.4889281367201812
555,0.3113351638270215,-0.4698278021910216,1.1904242520380226
556,0.33623463690547417,-0.69353347253741,1.2636026441361146
557,0.4581955647748429,-0.37264327556614485,1.4515222498617142
558,0.3729849640936242,-0.48922443128276744,1.345493906639679
559,0.41683262453696734,-0.25886807751323515,1.2576857987557568
560,0.379053536329525,-0.3061877135377086,1.2846815140885792
561,0.293763037223088,-0.31067277508399394,1.294769063904739
562,0.19381037747728663,-0.1964183786779159,1.1758851154492596
563,0.22641284423343777,-0.3859668588063162,1.184653392434971
564,0.2865183884920136,-0.0980452584746343,1.1608014998149543
565,0.36193983832375654,0.22496656405562615,1.0158931631992243
566,0.3615179298698982,0.23044384572140442,1.1579986487467755
567,0.2877002452766391,-0.04703644041221028,1.3126062755923082
568,0.25320793619768234,0.24262479478531118,1.2810437326982616
569,0.004421322664871774,0.26928278584950016,0.8731119155937554
570,0.02126311499298554,0.4189468207269965,1.095881953751373
571,-0.053927890968774664,0.37345758120382405,1.0856634048003657
572,0.08431940478895625,0.3856786676001501,0.9326243079614449
573,0.08705029885886922,0.6797993968923562,0.8435654879891649
574,0.11368551043125716,0.5700313264224817,0.778272403597486
575,-0.02537591855183613,0.7808702267948595,0.8610383087778707
576,-0.040345834305032774,0.7910546634465414,0.9341837401791099
577,-0.05187802506678206,0.645704654858167,0.8511579216307568
578,-0.11393848891728575,0.7157237276191505,0.7749326037630985
579,-0.058396332316584386,1.0733535528981464,0.6766577873475744
580,0.051671297839578245,0.8522233405048834,0.8471616842178906
581,-0.12163253832536848,0.745670383024375,0.9118017930627016
582,-0.41011220016552224,0.7116033813436872,0.6515633812497603
583,-0.11476748961662395,1.0659137217494759,0.7958335527382782
584,-0.14939306300962682,0.9679354391889143,0.49597807931848614
585,-0.07748949489522967,0.8449815937047402,0.6223912455855104
586,-0.0018271648116403374,1.0806051674384893,0.7689046733271533
587,-0.07956283862554732,1.0146504490390102,0.527591753102168
588,-0.12873330044154332,0.7484861582933616,0.5698832064333905
589,-0.15873148736194703,1.0882975795397056,0.7935969008779409
590,-0.06737475034121732,1.197967903928076,0.5168714532872922
591,0.07482550395922569,1.3755275198090118,0.4840706753821684
592,-0.015963075308903424,0.985940799652077,0.6377493204769598
593,-0.020981308663006393,1.000401216960232,0.7857035832507736
594,0.07186299849996844,1.1870021034121288,0.505259970235677
595,0.19117406839770867,0.9476267936900866,0.6095621913726358
596,0.1613433633267168,0.9358279290017487,0.6625201208946749
597,0.06388295354221035,0.7681678849710925,0.5242398450938471
598,0.023878119122130413,0.6180052991466503,0.4373721971090134
599,0.20173895178894452,0.9247907665487806,0.34964577121336504
600,0.10663611399022507,0.5540776249575122,0.26928677183065086
